seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CFC_BM_00	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	MNC_BM_01	MNC_BM_03	MNC_BM_06	MNC_BM_12	MNC_BM_18	MNC_PB_01	MNC_PB_03	MNC_PB_06	MNC_PB_09	MNC_PB_12	MNC_PB_18	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	NK_BM_12	NK_BM_18	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_18	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	T_BM_01	T_BM_03	T_BM_12	T_BM_18	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18
chr8	4301654	4301654	1	-	CSMD1	-	FALSE	FALSE																								1																							1																																
chr8	4756196	4756196	1	+	CSMD1	-	FALSE	FALSE											46																																								989	1																											
chr8	5124615	5124615	1	+	CSMD1	-	FALSE	FALSE																																																														1																	
chr8	5144916	5144916	1	+	CSMD1	-	FALSE	FALSE		1																																																																													
chr8	5779507	5779507	1	-	LOC100287015	-	FALSE	FALSE					1					7																																																																					
chr8	6305210	6305210	1	-	MCPH1	+	FALSE	FALSE		1																																																																													
chr8	6933607	6933607	1	-	DEFA5	-	FALSE	FALSE		1																																																																													
chr8	7217509	7217509	1	-	ZNF705G	-	FALSE	FALSE																								2																																																							
chr8	8172283	8172283	1	+	SGK223	-	FALSE	FALSE				1																																																																											
chr8	8301624	8301624	1	+	SGK223	-	FALSE	FALSE																																										1																																					
chr8	8340694	8340694	1	-	SGK223	-	FALSE	FALSE																																																													2																		
chr8	8789767	8789767	1	-	MFHAS1	-	FALSE	FALSE																																																														2																	
chr8	9353825	9353825	1	+	TNKS	+	FALSE	FALSE																							1																																																								
chr8	9567597	9567597	1	-	TNKS	+	FALSE	FALSE																												4936																																																			
chr8	9921506	9921506	1	-	MSRA	+	FALSE	FALSE																			1																																																												
chr8	10011799	10011799	1	+	MSRA	+	FALSE	FALSE																																																5																		8													
chr8	10327067	10327067	1	+	LINCR-0001	+	FALSE	FALSE																																																1																															
chr8	10675552	10675552	1	+	PINX1	-	FALSE	FALSE																							3837																																																								
chr8	10675767	10675767	1	-	PINX1	-	FALSE	FALSE																							943																																																								
chr8	10790118	10790118	1	+	XKR6	-	FALSE	FALSE																																																																			1												
chr8	10803143	10803143	1	+	XKR6	-	FALSE	FALSE																						1																																																									
chr8	12580496	12580496	1	-	LONRF1	-	FALSE	FALSE																																																																1															
chr8	13541006	13541006	1	-	C8orf48	+	FALSE	FALSE				1																																																																											
chr8	13790480	13790480	1	+	SGCZ	-	FALSE	FALSE																																																	1																														
chr8	14151510	14151510	1	-	SGCZ	-	FALSE	FALSE									2																																																																						
chr8	14225463	14225463	1	-	SGCZ	-	FALSE	FALSE																																																														1																	
chr8	14295987	14295987	1	-	SGCZ	-	FALSE	FALSE																																																							1																								
