#eID Symbol logFC P.Value
11831 CERS6 -0.19311058641145 0.621809877173266
5160 ALAS1 0.114881806578051 0.621968398240574
19795 TMPRSS11E 0.597849707510858 0.621987672709326
3338 DNAJB4 0.58957754666162 0.622011180225394
5906 CFP 0.171524390943253 0.622050888794087
2561 FH -0.213999194419666 0.622073471633342
11261 RGS11 -0.558530059321214 0.622104540817911
3005 NDUFC1 -0.100545165619607 0.622145353965692
20586 CISH 0.212371837610756 0.622163478523496
12085 PLEKHM1 -0.138989009517672 0.622176379280709
9679 PSG1 -0.153949830455148 0.622214286915072
16283 RRP12 0.102777056193554 0.62235176495129
7747 CNR1 -0.138345833092948 0.622540756806648
17735 S100PBP -0.190922401250284 0.622561790043746
7956 SCNN1D -0.646115160695404 0.6226132643758
20967 PIPOX -0.290094178739202 0.622675635795475
6352 PMP2 -0.307258277564833 0.622764885128326
4736 ACVR1B 0.133729115444538 0.62282638454163
17970 TFB2M -0.127247252354854 0.623088844081398
559 HNRNPH1 0.139425147426961 0.623096292657118
10472 MGLL -0.119556412688032 0.623128838905738
657 SRSF7 -0.0999925446598615 0.623155701348134
6050 T -0.550285225541561 0.62317211799455
21310 EMX2 0.226023968370879 0.623302116412084
20255 NA 0.415037499278843 0.62342268134047
4332 H1FX 0.110899088590164 0.623460823487992
5694 NA 0.222060906472833 0.623672753274277
479 CCND2 0.233479906047031 0.623679191217326
16168 RNH1 0.656810164222228 0.623899066252323
5848 SYN3 0.210299594962672 0.623965949179614
1304 EFCAB14 -0.13132139680326 0.623985008938411
7183 TBX1 0.465967180350155 0.623986502994003
5525 CYP3A4 -0.499048698194187 0.624092390271846
789 BGN 0.158291835756409 0.624105159512566
2866 SLC25A12 0.28923726290039 0.624169965687859
1856 PKD1 0.130035737066851 0.624199045408183
18135 PANK4 0.154719978364466 0.62420407299799
15625 PARVB -0.434842848936827 0.624211219502583
935 PPP1CB -0.181747943814607 0.624225462980366
16146 NA -0.351710670726285 0.624283022075003
22006 SIGLEC1 -0.125270195299778 0.624289466864815
2249 GFPT1 -0.112960936634881 0.624336382899255
20814 OR2W1 -0.710143227165567 0.624348499693876
21512 NA 0.293316309659199 0.62435570624355
17624  0.131263451793763 0.624427830582999
9373 NA 0.306663373382979 0.624441673096165
9999 NR2C1 -0.379140362129548 0.624594171131099
9734 MS4A3 0.409492394599142 0.624638883831517
712 CHD4 0.120031940895997 0.624742510803443
18567 EMC9 0.137296334516545 0.624757607924832
4479 LYPD3 0.539773927551676 0.624761466837259
13331 NA -0.565223313162801 0.624883747120135
6986 NA -0.485761123159594 0.624943757549159
20367 CAB39L -0.418545521804262 0.624962617099153
7003 NA -0.245655198055402 0.625046070911484
20727 GRID2 0.312639163743048 0.625138824602073
14077 FN1 -0.556853841329392 0.625174187540039
4926 DCLK1 0.746760569331472 0.625199643619473
15189 NA 0.696840457280034 0.625255008584526
13637 KAT5 -0.126608259917601 0.625304895546784
8230 CTDSP2 -0.100917552654156 0.625322619085293
17577 MOCS2 0.175694110810592 0.625345158253661
12611 DICER1 0.139659936478412 0.625507962366801
20605 NA 0.581099454769229 0.625519448939731
11160 CACYBP 0.118949752713289 0.625522592811168
4410 HUS1 0.111439346543761 0.625562608310262
196 UBE2D3 -0.112669246775454 0.625570817879058
19801 C19orf80 -0.383295749401923 0.625621875910533
14755 NA -0.42039496811117 0.625679255425391
4729 PCMT1 0.119040893477393 0.625740489840931
14401 RAPGEF3 -0.248989459995612 0.625820562413819
11584 TM9SF4 0.138523807481793 0.625889665264691
21792 PEX14 -0.14110084491651 0.625891022926348
20348 SLCO5A1 -0.749744288921842 0.626075316504766
19656 ZSCAN32 0.178669288994717 0.626172046724903
8002 PCDHB11 -0.211701205991993 0.626216095831637
15216 TLL2 0.348362629842846 0.626366580549259
12368 APBB2 0.15509144206732 0.626394889825893
1752 CRK 0.146599010399226 0.626459957469975
1108 TMX4 0.149713934336789 0.6265235158601
8541 AQP1 0.153214429642516 0.626555116624583
12304 REST 0.190715882770631 0.626610855860745
2220 UBTF 0.124082632654185 0.626717422415696
8635 UBE2G1 -0.128384106455487 0.626837782523377
11141 PSG3 -0.790656259128986 0.626871856885044
19096  0.574644073838488 0.626968398748015
14419 CELF3 0.530920290427188 0.626983015997129
17749 CARHSP1 -0.11251259541717 0.627030137083818
13851 HIST1H3D -0.165571631993645 0.627108692847865
13071  0.0985467080005336 0.627120044616806
4945 FES 0.171524390943252 0.62724806936364
7623 ISG20L2 -0.0963082634619994 0.627275700238136
15138 LRRC41 0.186527670947175 0.627308245181679
19788 NPHS2 -0.263402826201133 0.627463967050266
5020 DPYSL4 0.750281665608626 0.627488224749494
4124 STC1 -0.370141329897884 0.627492763145375
7536 TLL2 -0.561773828069991 0.627503148828815
4030 EVPL -0.136180671868861 0.627573403132652
10684 NFYC -0.121778761293518 0.627589346991144
14304 KIAA1109 -0.328740953829058 0.627600527609856
19374 KCNE1L -0.373996841459537 0.627670847714426
16478 MUC4 -0.451077404935124 0.627709865262073
20932 AHI1 -0.574464984919978 0.627730808099521
14119 CUX1 0.104898723894897 0.627739643063752
7608 TTLL5 0.294494539522338 0.627763471477354
19475 ANO2 -0.504203885498824 0.627936465785606
6251 BMP1 -0.455959775104123 0.628120015601612
21218 TBC1D12 -0.477879494128127 0.628148896454376
11288 CD6 0.231903894128347 0.628252635447668
17011 SURF1 -0.454190026461569 0.628407627979385
9753 PCDH7 -0.234581552743556 0.628637589962052
3226 DIO2 -0.547952063258242 0.62868002905292
17379 NUP85 -0.10210378268921 0.628807120758756
8734 OGT 0.136358050690102 0.628838343326254
17557 IP6K2 0.164825432238704 0.628843050411629
9485 SOCS1 -0.304179052916553 0.629056145562763
9254 PRDX3 0.482964218350096 0.629062224301007
15342  -0.707205277360159 0.629197478151142
9755 ZFAND5 0.120883882459511 0.629273876009594
6699 GPC5 0.596268175228608 0.629310628433039
8728 KIF1B -0.132095110919029 0.629328228013882
6719 ICAM4 0.640151774396774 0.629349679295804
16324 NA -0.130495306168994 0.629401908169877
16564 N4BP2L1 -0.186392833034641 0.629448623678434
6455 NFIC -0.168647329514124 0.629559986316106
8099 TUBB1 0.593085771960882 0.629828877014672
5505 KL 0.638561687795951 0.629895866087498
18391 MYO9A -0.309488803360918 0.629895926626071
11119 NA -0.65999050650206 0.629952051332476
15745 TSPY11P -0.789349534655841 0.630043834128764
13917 RGS6 -0.519001925284975 0.630203871627866
8392 DDX18 0.102018942345399 0.630386430684942
19611 CASC5 0.740797473778816 0.630466787177342
8770 GLRX -0.168928866031605 0.630479324851263
6389 NA -0.547787625456344 0.630515166651963
17178 SPIN1 0.214467969497513 0.630535592742451
16815 AGFG2 -0.193082949842254 0.630547359470041
20854 NA -0.665831048129809 0.630589971846021
15714 NA 0.369249951798442 0.6306680146419
16720  -0.252759643453393 0.630688936517894
13374 ATP5S 0.130053190082935 0.630838796342621
20540 MIA2 -0.599234327734488 0.631090773731893
9196 MOXD1 0.208236389101224 0.631154639012484
11482 MTUS1 -0.129767902929514 0.631167849157798
1640 VWF -0.253275235932111 0.631341330034588
13394 SOCS7 0.132860820470962 0.631348003126914
20544 NA 0.27606280849159 0.631378451835626
10295 CTBP2 -0.130078711423975 0.631380112774387
13746 NA -0.491622760857128 0.631486350726007
16950 NEBL 0.672086194954596 0.631556576061844
10030 GREB1 0.623755561959266 0.631573446132676
7586 C9orf38 0.390206257204132 0.631655110049091
4162 RPS6KA5 -0.257690697101434 0.631660379218322
21197 KLHL22 0.185963508076698 0.631666571449944
18601 DNAJB14 0.218643007358434 0.631703033956141
2804 DFFA -0.12185067406695 0.631705229230643
18228 TNS1 0.320544842311171 0.631802724350569
15675 MTMR1 0.492941049293519 0.631861876637904
17997 HECTD3 0.129021925495685 0.631916666745343
6748 PTBP3 -0.15551963886059 0.632059526572133
17726 GOLPH3L -0.116253140151838 0.632083744898796
13666 NA 0.40296226272467 0.632100915312845
12713 PAPPA2 0.301776693873634 0.632151700817966
13859 ETV3 0.176838238899593 0.632193083598168
14064 NA -0.183171706503566 0.632243821377668
4383 B3GNT3 -0.115660900368847 0.632255509681577
4419 EEF1A1P9 -0.0911433189257913 0.632306333825527
2887 MYCBP 0.175874545391602 0.632385212076747
3063 CIAO1 -0.135207975635527 0.632409652076345
22274 NA 0.203811570694116 0.632448745493922
13742 MATR3 0.116428453051975 0.63254821021845
13833 ADAMTS2 0.343579362779299 0.632613125854811
16522  -0.612647747297009 0.632638000054374
5587 DICER1 0.192252295391743 0.632678165222913
6436 CFHR2 -0.363462450908117 0.63280739271122
3839 CREB1 0.158333405199465 0.632874371185853
2414 PPP2R1B 0.264544098982825 0.632941593646754
5647 AMPD1 -0.379538083475533 0.633001718172343
8963 GPM6A -0.847702552591387 0.633043305886501
5413 REG1B -0.702841485592723 0.633092516751334
22224 NA 0.101817830107853 0.633127188858515
5340 MAT1A -0.52755847603872 0.633151580065117
16285 PTPN12 0.258212081027231 0.6332370584194
16318  -0.635630198536173 0.633261041730796
15442 NA 0.384671807072336 0.63335711223021
11818 SNORA64 -0.0912520461280888 0.63343993630414
11870 GPATCH8 -0.122796846645432 0.633531191651944
16332 RPAIN -0.324377287098429 0.633682725597356
16109 NA 0.124149956822175 0.633774025019335
14944 NA 0.892690635037546 0.633833472882479
13861 ZBTB25 0.271475930450023 0.63384214213428
21429 NA 0.438975804609665 0.633868142878093
6611 CSF2RA 0.508102447433278 0.63386874888925
18912 ZNF16 0.0880839486234608 0.633887295254938
6811 CEP135 -0.635630198536173 0.63395085787248
19093 PRRX2 -0.14667375350477 0.633976703065715
14380 NECAB2 -0.381080465968775 0.634088525988335
11447 U2SURP 0.158788532436056 0.634174435433909
11403 FAM168B 0.107288744339245 0.634224375802919
6140 GDF5 -0.499761426576125 0.634290534977988
4038 FARP2 -0.134177998871191 0.63448909850572
16296 MAU2 0.665831048129809 0.634489628208127
13258 PYROXD1 -0.28631917351233 0.634518835490607
6684 APOBEC1 -0.262417905333698 0.634521276677831
10192 LGALS8 0.373002289422094 0.634542329837499
1107 FAT1 0.117045683454366 0.634621299823567
17690 DIDO1 -0.121792719534469 0.634630159886077
4405 TAOK2 -0.141911150191129 0.634688037598163
10872 ZIC4 -0.567090507089474 0.634716742252626
1595 LDLR -0.113492038584745 0.634736339570571
16580 NA 0.402862207270473 0.634855655549928
6257 CNKSR2 0.239653268703963 0.63495292495618
5134 SCYL3 0.365838835304753 0.635031840432394
15330 NA 0.551783942870851 0.635121605537794
3775 GNA11 0.100475911775619 0.635178767150518
3809 FARS2 0.140433463988879 0.635184096721413
21448 SLC2A14 -0.259837647224863 0.635264593106626
15838 NA -0.376623917307292 0.635316189902083
15669  -0.428584827444625 0.635320919307432
10683 SH3BP2 0.11041988877045 0.635490676520655
7737 NA -0.188266830177981 0.63549374153713
1865 PMF1 0.107061817247894 0.635547846830261
6116 DRD2 0.140097969024958 0.63558066141797
13550 NA -0.533136212092361 0.635673594724997
18367 MANEA -0.79085138931911 0.635754033861006
10453 KCNB1 -0.444253271716291 0.635793200947633
4207 RAPGEF5 -0.232574209008884 0.635922542254462
4981 HPCA -0.159596765588523 0.635970357148908
2291 CASP3 -0.225520118282477 0.636003958328668
7134 CAMK2A 0.571504967784272 0.636017655763786
14733 ZNF44 -0.225264181008874 0.636065177324099
20516 NA 0.586635192310031 0.636095484721886
8391 DDX18 -0.165919935956572 0.636165908101595
6149 PDE6A 0.557958595644293 0.636184721932573
10990 NA 0.509603470162177 0.636185069058116
21855 ANGEL1 0.102669414071094 0.636232207074303
11892 TMEM131 0.104896736829739 0.636283167978403
14776 APPBP2 -0.511640606073854 0.636406430921803
9684 WWP2 -0.24274191486735 0.6364078879356
2468 ZMPSTE24 0.160538388846335 0.636469681213713
4925 SMAD3 -0.136831670993118 0.636511401684585
427 MGEA5 -0.147280325096703 0.636551936122148
2404 PBX2P1 -0.0966313824340288 0.636885601315059
16884 NA -0.602451640685868 0.636974337322755
4063 NA -0.636793873188174 0.637010108643186
15540 NA 0.572904629869994 0.63716927608849
2608 CUL2 -0.237733922303753 0.637289592002424
21712 NA 0.512129679926532 0.637376385806332
13880 H2AFY 0.09561494547747 0.637437985162851
2832 F13A1 -0.637245153375332 0.637612100152872
11890 MAU2 -0.115735861912863 0.637640368946366
7653  -0.706764744572571 0.637645078557135
11199 NA -0.482749759433567 0.637779889028633
5272 ADAM17 0.166807502891818 0.637784075547947
11068 SOS2 -0.584172199233574 0.637845860526299
6418 AMHR2 0.303500616386966 0.638125899907012
3879 TRAF5 -0.184063409455144 0.638198295371111
7085 OGT -0.170026183909116 0.638199454010644
10680 KIR2DL2 -0.633609614273773 0.638271384742331
8810 HBS1L 0.176575536050916 0.638387446624855
5809 TAL1 -0.343713590565538 0.638429420076961
5064 VAV2 -0.168014168445863 0.638453650662836
11285 CRHR1 0.440642698295788 0.638468928881739
21747 NA -0.245341324411979 0.638490074740464
12793 TJP3 0.102374253943011 0.638566686021316
8815 SH2B1 -0.227819671858493 0.638631213164059
10437 LAMA4 -0.294132011229257 0.638699320606117
11000 MRPS11 0.113541324477069 0.638795841016686
12524 PSKH1 -0.108764045932596 0.63881600455977
5320 NA -0.155671722401216 0.639025665584704
20386 PMFBP1 0.411095687479914 0.639056146497245
10473 IKBKB -0.359529004731351 0.639064186380837
18582  -0.191519756685307 0.639151665205212
6215 KAT5 -0.0898810394124432 0.63919957473381
17801 SIL1 0.107780705654246 0.639217064645683
4163 COL17A1 -0.112399677311624 0.63927528812211
15506 NA -0.714319317947347 0.639307922980008
18826 TMEM53 -0.0940866722534128 0.639377111434055
4938 STK4 0.430553736444644 0.639387367192439
21410 NA 0.241411025983352 0.639422402931913
13689 ZFPL1 -0.122171947212394 0.639435345195034
5915 PDE3A -0.241392394559841 0.639447374339624
12891 USP32P1 -0.204499026478391 0.639615284022134
21771 GDPD5 -0.19191961477406 0.639630188421381
20628 VWA9 -0.121881441709296 0.639632103777149
15159 NA -0.369202991362199 0.639826736928557
4872 BARD1 0.597253937723925 0.639895329738725
6835 NA -0.257993881978612 0.639926726452727
14728 PELP1 0.118238151701293 0.640053454971898
20573 NPL 0.667441684315415 0.640055525723131
18652 C3orf14 0.57115159439204 0.640056903478823
16995 ANGEL2 -0.522612146898099 0.640083726676136
13256 ZRSR2 -0.130356084969676 0.640122845336133
19529 INO80D -0.294649465395796 0.640252777559805
14352 NA -0.370343770796248 0.640287107700992
7637 RUNX1 0.202899049837839 0.640302343379498
7757 SIGLEC8 -0.481675033880639 0.640325935206248
18608  -0.100131971213596 0.640358326920694
14750 NA -0.57291640952062 0.640381475901045
8515 ATG13 0.184466693660962 0.640390702261084
17338 DCXR -0.121903829690172 0.640467918784843
2557 CYBA -0.099986792194656 0.640570767456044
774 OTUB1 0.144246794032536 0.640610681320567
2166 ICAM1 -0.141572708157782 0.640643782858301
13408 NA -0.253511355101537 0.640714360466934
11148 PTGDS 0.162484030802062 0.640739766167245
4152 ITGB3 0.658584151251107 0.64077898470188
15067 NA 0.677376250905349 0.64096483370263
16208 NA -0.408894450068558 0.64105202173792
3034 NA 0.220355159935649 0.641056500271787
7394 NA -0.333333333333333 0.641259912110968
7898 KCNJ5 -0.22249152734015 0.641261163679424
12514 OLFM1 0.586330633498735 0.641376350335396
19489 DNAI1 -0.708752922194104 0.641473543606867
18161 SIRT7 -0.11172838234708 0.641524383545074
7119 XRCC2 -0.524532393916724 0.641583658070855
14584 DLST -0.134737658532512 0.641608041379399
2328 SLC1A3 -0.602959243079057 0.641637961813485
5180 CTSG 0.430753734190684 0.641710959342181
16062 NA 0.469383704564535 0.641712899453307
7380 CCL22 0.402862207270472 0.641742372836779
6378 EPHA7 -0.528320833573719 0.641757932426139
3924 NA 0.355678321482694 0.641794043889306
14045 NA -0.456328306316046 0.641945073844498
476 MLF2 -0.131639859539794 0.642043004379717
21420 KRT8P12 0.0963051557360535 0.642191388236107
20714 HTR1A -0.417660247056624 0.64223247790101
9419 CD300A 0.260453237841553 0.642424410613934
19808 ZNF557 -0.741105101070268 0.642505497948688
14722 ADCY1 -0.46473193000494 0.642529850715567
11741 KHNYN 0.128834591059521 0.642609213746249
3420 TAF9 0.20129632757087 0.642673505497158
20200 ZNF407 0.433186760619636 0.642952233195228
12209 FUBP3 -0.159947292804498 0.643046125290812
12854 BRAP 0.20027083508644 0.643200030644283
7627  0.102384635098755 0.643265967616113
7255 LAX1 -0.198614249015457 0.643298599701711
677 TIMP3 -0.464272660661255 0.643333656266962
891 IVNS1ABP 0.233825610615911 0.643337917587061
6440 CRTAM -0.833632745310894 0.643398114698589
12317 RPL13 -0.0876018003736778 0.643459160467298
19921 PACS1 -0.512670618363153 0.643551541183112
15090 FBN2 -0.734254538195838 0.643580342311283
17688 RHOT1 -0.168117569648159 0.64361885741326
5672 RHAG -0.489378298907741 0.643672640568408
18301 ZSCAN32 -0.173458710438146 0.643763632149711
16207 NA -0.360206153402762 0.643876911010536
10967 LMOD1 0.571087919499559 0.64388172101533
12159 ZBTB18 0.129724367610369 0.643913043294752
21942 SBF1 -0.131782337468739 0.644002809258515
18956 MCPH1 0.691755848093345 0.644063839335683
14585  -0.281293599360906 0.64424647884906
14074 PTBP3 0.478896089014528 0.64427633715392
9151 CETN3 -0.250815222460427 0.644412278899415
1715 PPP2R5A 0.101564322747022 0.644457816059324
8975 POP7 -0.108206866920364 0.644464479421332
915 UCHL1 -0.550580598731138 0.644495821212868
760 PSMD13 -0.106186304555637 0.64461604623146
15103 MIR934 0.608625003342801 0.644747228623239
6150 USP9Y -0.676004792056532 0.644854414175385
17683 NLK 0.113638896859659 0.644986132868983
21434 UROD -0.155237795187892 0.645161374085549
17316 PHF3 0.409381982855582 0.645382022496382
3358 R3HDM2 0.148180061732677 0.645508160282485
8837  0.2434506174841 0.645769806483432
11652 SRSF5 0.131323093524896 0.645772542359464
16835 NA -0.552603190678803 0.645943882837738
7329 F13B -0.814535550491871 0.646013391185631
7437 PAX8 -0.524644140017791 0.646014251355866
20657 RABGAP1 0.408258920092507 0.646141071934457
11982 HMGXB4 0.136772884171267 0.646156590034119
9162 CRY1 -0.18968820322899 0.646234380698701
20143 PADI3 0.434803849137573 0.646259744884033
6330 CD3G -0.278833755905707 0.646272186956019
20992 DDX4 -0.425844658509636 0.646410596139863
1691 CNOT8 -0.149965825175854 0.646474331803096
17687 ACSL5 -0.114147085018095 0.646710527249193
15594 MYO10 -0.67246482418959 0.646783644246185
10291 PTGER3 0.413797794422168 0.646804503282655
