#Root Gene: Cl_chr1:0,200000000	 Tot. Edges: 15440
#Edge	Weight	Prob ( > 0 )	Cis/Trans
FPGT-TNNI3K--EVI5	0.292142	0.307649	CIS
FPGT-TNNI3K--COL24A1	0.304037	0.499833	CIS
FPGT-TNNI3K--SLC35A3	0.305807	0.528443	CIS
FPGT-TNNI3K--FAM73A	0.303393	0.489433	CIS
FPGT-TNNI3K--LRRC8D	0.297665	0.396879	CIS
FPGT-TNNI3K--ST6GALNAC3	0.305387	0.521650	CIS
FPGT-TNNI3K--CDC14A	0.305807	0.528443	CIS
FPGT-TNNI3K--TYW3	0.310910	0.610889	CIS
FPGT-TNNI3K--HIAT1	0.305807	0.528443	CIS
FPGT-TNNI3K--SASS6	0.305807	0.528443	CIS
FPGT-TNNI3K--COL11A1	0.300686	0.445691	CIS
FPGT-TNNI3K--BARHL2	0.295752	0.365983	CIS
FPGT-TNNI3K--VAV3	0.296863	0.383928	CIS
FPGT-TNNI3K--SLC44A5	0.310910	0.610889	CIS
FPGT-TNNI3K--AK5	0.304604	0.508998	CIS
FPGT-TNNI3K--IFI44L	0.301429	0.457702	CIS
FPGT-TNNI3K--WDR47	0.300894	0.449056	CIS
FPGT-TNNI3K--CRYZ	0.310910	0.610889	CIS
FPGT-TNNI3K--PKN2	0.303004	0.483153	CIS
FPGT-TNNI3K--DPH5	0.303103	0.484754	CIS
FPGT-TNNI3K--C1orf173	0.310910	0.610889	CIS
FPGT-TNNI3K--MSH4	0.305387	0.521650	CIS
FPGT-TNNI3K--GBP6	0.303004	0.483153	CIS
FPGT-TNNI3K--LPPR5	0.301469	0.458355	CIS
FPGT-TNNI3K--LEPROT	0.304481	0.507013	CIS
FPGT-TNNI3K--ST6GALNAC5	0.304604	0.508998	CIS
FPGT-TNNI3K--LPHN2	0.301753	0.462944	CIS
FPGT-TNNI3K--VANGL1	0.294734	0.349525	CIS
FPGT-TNNI3K--CASQ2	0.294734	0.349525	CIS
FPGT-TNNI3K--DDAH1	0.306355	0.537293	CIS
FPGT-TNNI3K--DBT	0.305807	0.528443	CIS
FPGT-TNNI3K--GNAI3	0.296338	0.375447	CIS
FPGT-TNNI3K--BRDT	0.292142	0.307649	CIS
FPGT-TNNI3K--EPHX4	0.292142	0.307649	CIS
FPGT-TNNI3K--MCOLN2	0.306355	0.537293	CIS
FPGT-TNNI3K--TTLL7	0.301273	0.455186	CIS
FPGT-TNNI3K--RAP1A	0.294701	0.348995	CIS
TNNI3K--TNNI3K	0.309810	0.593116	CIS
TNNI3K--SLC35A3	0.305807	0.528443	CIS
TNNI3K--FAM73A	0.303393	0.489433	CIS
TNNI3K--LRRC8D	0.297665	0.396879	CIS
TNNI3K--ST6GALNAC3	0.305387	0.521650	CIS
TNNI3K--CDC14A	0.305807	0.528443	CIS
TNNI3K--TYW3	0.310910	0.610889	CIS
TNNI3K--HIAT1	0.305807	0.528443	CIS
TNNI3K--SASS6	0.305807	0.528443	CIS
TNNI3K--COL11A1	0.300686	0.445691	CIS
TNNI3K--BARHL2	0.295752	0.365983	CIS
TNNI3K--VAV3	0.296863	0.383928	CIS
TNNI3K--SLC44A5	0.310910	0.610889	CIS
TNNI3K--AK5	0.304604	0.508998	CIS
TNNI3K--IFI44L	0.301429	0.457702	CIS
TNNI3K--WDR47	0.300894	0.449056	CIS
TNNI3K--CRYZ	0.310910	0.610889	CIS
TNNI3K--PKN2	0.303004	0.483153	CIS
TNNI3K--DPH5	0.303103	0.484754	CIS
TNNI3K--C1orf173	0.310910	0.610889	CIS
TNNI3K--PIGK	0.304604	0.508998	CIS
TNNI3K--MSH4	0.305387	0.521650	CIS
TNNI3K--GBP6	0.303004	0.483153	CIS
TNNI3K--LPPR5	0.301469	0.458355	CIS
TNNI3K--LEPROT	0.304481	0.507013	CIS
TNNI3K--ST6GALNAC5	0.304604	0.508998	CIS
TNNI3K--LPHN2	0.301753	0.462944	CIS
TNNI3K--MAGI3	0.292002	0.305381	CIS
TNNI3K--VANGL1	0.294734	0.349525	CIS
TNNI3K--CASQ2	0.294734	0.349525	CIS
TNNI3K--DDAH1	0.306355	0.537293	CIS
TNNI3K--DBT	0.305807	0.528443	CIS
TNNI3K--COL24A1	0.304037	0.499833	CIS
TNNI3K--GNAI3	0.296338	0.375447	CIS
TNNI3K--BRDT	0.292142	0.307649	CIS
TNNI3K--EPHX4	0.292142	0.307649	CIS
TNNI3K--MCOLN2	0.306355	0.537293	CIS
TNNI3K--EVI5	0.298858	0.416164	CIS
TNNI3K--TTLL7	0.301273	0.455186	CIS
TNNI3K--RAP1A	0.294701	0.348995	CIS
TNNI3K--ZZZ3	0.303393	0.489433	CIS
TNNI3K--TGFBR3	0.292142	0.307649	CIS
TNNI3K--CCBL2	0.303004	0.483153	CIS
TNNI3K--RNPC3	0.299208	0.421820	CIS
TNNI3K--PRKACB	0.301273	0.455186	CIS
TNNI3K--ARHGAP29	0.295578	0.363162	CIS
TNNI3K--PTGFR	0.301429	0.457702	CIS
C1orf173--C1orf173	0.312014	0.628725	CIS
C1orf173--LHX8	0.312014	0.628725	CIS
C1orf173--TYW3	0.312014	0.628725	CIS
C1orf173--CRYZ	0.312014	0.628725	CIS
C1orf173--PTGFR	0.304470	0.506837	CIS
C1orf173--DBT	0.306893	0.545986	CIS
C1orf173--ST6GALNAC3	0.306471	0.539169	CIS
C1orf173--SLC44A5	0.306471	0.539169	CIS
C1orf173--USP33	0.304470	0.506837	CIS
C1orf173--FAM73A	0.304470	0.506837	CIS
C1orf173--PKN2	0.304080	0.500536	CIS
C1orf173--TGFBR3	0.293179	0.324408	CIS
C1orf173--MSH4	0.306471	0.539169	CIS
C1orf173--SNX7	0.302540	0.475649	CIS
C1orf173--MAGI3	0.293038	0.322132	CIS
C1orf173--ST6GALNAC5	0.305685	0.526472	CIS
C1orf173--TTLL7	0.302343	0.472469	CIS
C1orf173--SLC44A3	0.303660	0.493754	CIS
C1orf173--CDC14A	0.306893	0.545986	CIS
CRYZ--WARS2	0.292225	0.308989	CIS
CRYZ--ST6GALNAC3	0.306471	0.539169	CIS
CRYZ--ZZZ3	0.304470	0.506837	CIS
CRYZ--CRYZ	0.312014	0.628725	CIS
CRYZ--ELTD1	0.302499	0.474994	CIS
CRYZ--PIGK	0.305685	0.526472	CIS
CRYZ--AGL	0.306893	0.545986	CIS
CRYZ--DDAH1	0.307443	0.554867	CIS
CRYZ--C1orf194	0.301962	0.466317	CIS
CRYZ--TYW3	0.312014	0.628725	CIS
CRYZ--AK5	0.305685	0.526472	CIS
CRYZ--SLC44A5	0.312014	0.628725	CIS
CRYZ--TTLL7	0.302343	0.472469	CIS
CRYZ--HENMT1	0.301962	0.466317	CIS
CRYZ--FUBP1	0.304470	0.506837	CIS
TYW3--TYW3	0.312014	0.628725	CIS
TYW3--TTLL7	0.302343	0.472469	CIS
TYW3--SLC44A5	0.312014	0.628725	CIS
TYW3--ST6GALNAC3	0.306471	0.539169	CIS
TYW3--HENMT1	0.301962	0.466317	CIS
TYW3--FUBP1	0.304470	0.506837	CIS
TYW3--MCOLN3	0.307443	0.554867	CIS
TYW3--DPYD	0.302409	0.473543	CIS
TYW3--TGFBR3	0.293179	0.324408	CIS
TYW3--COL11A1	0.301753	0.462940	CIS
TYW3--AK5	0.305685	0.526472	CIS
TYW3--SPAG17	0.298966	0.417900	CIS
TYW3--COL24A1	0.305116	0.517275	CIS
TYW3--FNBP1L	0.299919	0.433308	CIS
TYW3--RABGGTB	0.306471	0.539169	CIS
TYW3--MSH4	0.306471	0.539169	CIS
TYW3--LHX8	0.312014	0.628725	CIS
TYW3--ASB17	0.306471	0.539169	CIS
TYW3--DENND2C	0.293865	0.335494	CIS
LHX8--SLC44A5	0.306471	0.539169	CIS
LHX8--USP33	0.304470	0.506837	CIS
LHX8--LHX8	0.312014	0.628725	CIS
LHX8--PKN2	0.304080	0.500536	CIS
LHX8--MSH4	0.306471	0.539169	CIS
LHX8--AK5	0.305685	0.526472	CIS
LHX8--ST6GALNAC3	0.306471	0.539169	CIS
LHX8--IFI44L	0.302499	0.474994	CIS
LHX8--FAM73A	0.304470	0.506837	CIS
LHX8--ZZZ3	0.304470	0.506837	CIS
SLC44A5--SLC44A5	0.312014	0.628725	CIS
SLC44A5--AK5	0.305685	0.526472	CIS
SLC44A5--AMY2A	0.300271	0.438984	CIS
SLC44A5--LRRC8D	0.298721	0.413955	CIS
SLC44A5--CLCA2	0.305116	0.517275	CIS
SLC44A5--MSH4	0.306471	0.539169	CIS
SLC44A5--FAM73A	0.304470	0.506837	CIS
SLC44A5--ST6GALNAC3	0.306471	0.539169	CIS
SLC44A5--EVI5	0.293179	0.324408	CIS
SLC44A5--CEPT1	0.299673	0.429324	CIS
SLC44A5--NTNG1	0.296545	0.378784	CIS
SLC44A5--ACADM	0.306471	0.539169	CIS
SLC44A5--PKN2	0.304080	0.500536	CIS
SLC44A5--KCND3	0.295747	0.365901	CIS
SLC44A5--CCDC18	0.299919	0.433308	CIS
SLC44A5--ZZZ3	0.304470	0.506837	CIS
SLC44A5--RABGGTB	0.306471	0.539169	CIS
SLC44A5--PIGK	0.305685	0.526472	CIS
SLC44A5--FCGR1B	0.298001	0.402310	CIS
SLC44A5--CDC14A	0.306893	0.545986	CIS
SLC44A5--ASB17	0.306471	0.539169	CIS
SLC44A5--C1orf146	0.293179	0.324408	CIS
SLC44A5--SLC30A7	0.304179	0.502142	CIS
SLC44A5--TMEM56	0.303660	0.493754	CIS
SLC44A5--TMEM56-RWDD3	0.303660	0.493754	CIS
SLC44A5--COL24A1	0.305116	0.517275	CIS
SLC44A5--ST6GALNAC5	0.305685	0.526472	CIS
SLC44A5--DPYD	0.302409	0.473543	CIS
SLC44A5--SPAG17	0.298966	0.417900	CIS
SLC44A5--TGFBR3	0.293179	0.324408	CIS
SLC44A5--PRKACB	0.302343	0.472469	CIS
SLC44A5--FAM72B	0.298001	0.402310	CIS
SLC44A5--SASS6	0.306893	0.545986	CIS
SLC44A5--FNBP1L	0.299919	0.433308	CIS
SLC44A5--SLC44A3	0.303660	0.493754	CIS
SLC44A5--GIPC2	0.304470	0.506837	CIS
SLC44A5--GFI1	0.293179	0.324408	CIS
SLC44A5--RPF1	0.302343	0.472469	CIS
SLC44A5--HFM1	0.296802	0.382949	CIS
SLC44A5--GTF2B	0.304080	0.500536	CIS
SLC44A5--ZNHIT6	0.305116	0.517275	CIS
SLC44A5--ARHGAP29	0.296627	0.380119	CIS
SLC44A5--LEPR	0.307050	0.548521	CIS
SLC44A5--HIPK1	0.293038	0.322132	CIS
SLC44A5--LPHN2	0.297445	0.393336	CIS
SLC44A5--TTLL7	0.296972	0.385689	CIS
SLC44A5--CDC7	0.291530	0.297759	CIS
SLC44A5--WDR63	0.301981	0.466624	CIS
SLC44A5--PALMD	0.301441	0.457901	CIS
SLC44A5--LMO4	0.295828	0.367204	CIS
SLC44A5--TRIM33	0.287833	0.238023	CIS
SLC44A5--ABCD3	0.291358	0.294979	CIS
ACADM--F3	0.291358	0.294979	CIS
ACADM--MSH4	0.301027	0.451204	CIS
ACADM--LPHN2	0.297445	0.393336	CIS
ACADM--AK5	0.300255	0.438733	CIS
ACADM--ACADM	0.301027	0.451204	CIS
ACADM--ST6GALNAC3	0.301027	0.451204	CIS
ACADM--USP33	0.299061	0.419447	CIS
ACADM--RABGGTB	0.301027	0.451204	CIS
ACADM--ELTD1	0.297126	0.388170	CIS
ACADM--ASB17	0.301027	0.451204	CIS
ACADM--ST6GALNAC5	0.300255	0.438733	CIS
ACADM--KCND3	0.290494	0.281014	CIS
ACADM--DBT	0.301441	0.457901	CIS
ACADM--PIGK	0.300255	0.438733	CIS
ACADM--COL24A1	0.299696	0.429699	CIS
ACADM--FUBP1	0.299061	0.419447	CIS
ACADM--ZZZ3	0.299061	0.419447	CIS
ACADM--DPYD	0.293698	0.332796	CIS
ACADM--PKN2	0.298678	0.413257	CIS
ACADM--LPAR3	0.301981	0.466624	CIS
ACADM--ZNHIT6	0.299696	0.429699	CIS
RABGGTB--DENND2D	0.294349	0.343311	CIS
RABGGTB--ST6GALNAC3	0.301027	0.451204	CIS
RABGGTB--SLC22A15	0.290526	0.281537	CIS
RABGGTB--MSH4	0.301027	0.451204	CIS
RABGGTB--AK5	0.300255	0.438733	CIS
RABGGTB--ASB17	0.301027	0.451204	CIS
RABGGTB--RPF1	0.296972	0.385689	CIS
RABGGTB--RABGGTB	0.301027	0.451204	CIS
RABGGTB--ZZZ3	0.299061	0.419447	CIS
RABGGTB--ST6GALNAC5	0.300255	0.438733	CIS
RABGGTB--MAGI3	0.287833	0.238023	CIS
MSH4--MSH4	0.301027	0.451204	CIS
MSH4--ST6GALNAC3	0.301027	0.451204	CIS
MSH4--ZZZ3	0.299061	0.419447	CIS
MSH4--ST6GALNAC5	0.300255	0.438733	CIS
MSH4--MAGI3	0.287833	0.238023	CIS
MSH4--WDR63	0.301981	0.466624	CIS
MSH4--USP33	0.299061	0.419447	CIS
MSH4--SYDE2	0.301981	0.466624	CIS
MSH4--PRKACB	0.296972	0.385689	CIS
MSH4--COL24A1	0.299696	0.429699	CIS
MSH4--FNBP1L	0.291358	0.294979	CIS
MSH4--FUBP1	0.299061	0.419447	CIS
MSH4--VCAM1	0.298776	0.414835	CIS
MSH4--HS2ST1	0.295828	0.367204	CIS
MSH4--CLCA2	0.299696	0.429699	CIS
MSH4--SEP15	0.295828	0.367204	CIS
MSH4--AK5	0.300255	0.438733	CIS
MSH4--DPYD	0.293698	0.332796	CIS
MSH4--SLC30A7	0.298776	0.414835	CIS
MSH4--ASB17	0.301027	0.451204	CIS
MSH4--NEXN	0.299061	0.419447	CIS
MSH4--PIGK	0.300255	0.438733	CIS
MSH4--TMEM56	0.298266	0.406597	CIS
MSH4--TMEM56-RWDD3	0.298266	0.406597	CIS
MSH4--MCOLN2	0.301981	0.466624	CIS
MSH4--ZNF644	0.291530	0.297759	CIS
MSH4--LEPR	0.301595	0.460390	CIS
MSH4--ELTD1	0.297126	0.388170	CIS
MSH4--PTGFR	0.299061	0.419447	CIS
MSH4--FRRS1	0.301441	0.457901	CIS
ASB17--ST6GALNAC3	0.301027	0.451204	CIS
ASB17--ASB17	0.301027	0.451204	CIS
ASB17--FAM73A	0.299061	0.419447	CIS
ASB17--AK5	0.300255	0.438733	CIS
ASB17--ST6GALNAC5	0.300255	0.438733	CIS
ASB17--CTTNBP2NL	0.290494	0.281014	CIS
ASB17--DNASE2B	0.296972	0.385689	CIS
ASB17--TMEM56-RWDD3	0.298266	0.406597	CIS
ST6GALNAC3--COL24A1	0.299696	0.429699	CIS
ST6GALNAC3--AK5	0.300255	0.438733	CIS
ST6GALNAC3--ST6GALNAC3	0.301027	0.451204	CIS
ST6GALNAC3--HIAT1	0.301441	0.457901	CIS
ST6GALNAC3--SASS6	0.301441	0.457901	CIS
ST6GALNAC3--TMEM56	0.298266	0.406597	CIS
ST6GALNAC3--TMEM56-RWDD3	0.298266	0.406597	CIS
ST6GALNAC3--FCGR1B	0.292707	0.316776	CIS
ST6GALNAC3--ST6GALNAC5	0.300255	0.438733	CIS
ST6GALNAC3--FAM73A	0.299061	0.419447	CIS
ST6GALNAC3--PIGK	0.300255	0.438733	CIS
ST6GALNAC3--SLC22A15	0.290526	0.281537	CIS
ST6GALNAC3--GLMN	0.287971	0.240258	CIS
ST6GALNAC3--MCOLN2	0.301981	0.466624	CIS
ST6GALNAC3--C1orf146	0.287971	0.240258	CIS
ST6GALNAC3--GBP2	0.298678	0.413257	CIS
ST6GALNAC3--ZZZ3	0.299061	0.419447	CIS
ST6GALNAC3--NTNG1	0.291277	0.293668	CIS
ST6GALNAC3--LRRC8B	0.293415	0.328215	CIS
ST6GALNAC3--BCAR3	0.291358	0.294979	CIS
ST6GALNAC3--DPYD	0.293698	0.332796	CIS
ST6GALNAC3--PKN2	0.298678	0.413257	CIS
ST6GALNAC3--FUBP1	0.299061	0.419447	CIS
ST6GALNAC3--VAV3	0.292625	0.315448	CIS
ST6GALNAC3--PRKACB	0.296972	0.385689	CIS
ST6GALNAC3--USP33	0.299061	0.419447	CIS
ST6GALNAC3--CASQ2	0.290526	0.281537	CIS
ST6GALNAC3--GNG5	0.296972	0.385689	CIS
ST6GALNAC3--WDR63	0.301981	0.466624	CIS
ST6GALNAC3--COL11A1	0.296393	0.376330	CIS
ST6GALNAC3--F3	0.291358	0.294979	CIS
ST6GALNAC3--IFI44L	0.297126	0.388170	CIS
ST6GALNAC3--DENND2C	0.288645	0.251147	CIS
ST6GALNAC3--NEXN	0.299061	0.419447	CIS
ST6GALNAC3--HFM1	0.291530	0.297759	CIS
ST6GALNAC3--ODF2L	0.299696	0.429699	CIS
ST6GALNAC3--CCBL2	0.298678	0.413257	CIS
ST6GALNAC3--RBMXL1	0.298678	0.413257	CIS
ST6GALNAC3--GFI1	0.287971	0.240258	CIS
ST6GALNAC3--TTLL7	0.296972	0.385689	CIS
ST6GALNAC3--PTGFR	0.299061	0.419447	CIS
ST6GALNAC3--LPHN2	0.297445	0.393336	CIS
ST6GALNAC3--RAP1A	0.290494	0.281014	CIS
ST6GALNAC3--C1orf52	0.301981	0.466624	CIS
ST6GALNAC3--CCDC76	0.301441	0.457901	CIS
ST6GALNAC3--KIAA1107	0.287971	0.240258	CIS
ST6GALNAC3--GDAP2	0.293655	0.332090	CIS
ST6GALNAC3--LRRC39	0.301441	0.457901	CIS
ST6GALNAC3--CDC14A	0.301441	0.457901	CIS
ST6GALNAC3--RTCD1	0.301441	0.457901	CIS
ST6GALNAC3--KIAA1324	0.296598	0.379646	CIS
ST6GALNAC3--LRRC8D	0.293415	0.328215	CIS
ST6GALNAC3--BTBD8	0.287971	0.240258	CIS
ST6GALNAC3--CYR61	0.299696	0.429699	CIS
ST6GALNAC3--SLC30A7	0.298776	0.414835	CIS
ST6GALNAC3--PTBP2	0.293698	0.332796	CIS
ST6GALNAC3--ELTD1	0.297126	0.388170	CIS
ST6GALNAC3--SH3GLB1	0.295069	0.354948	CIS
ST6GALNAC3--RPL5	0.293836	0.335019	CIS
ST6GALNAC3--WDR3	0.292902	0.319924	CIS
ST6GALNAC3--SAMD13	0.296211	0.373386	CIS
ST6GALNAC3--GBP6	0.297912	0.400883	CIS
ST6GALNAC3--KCNA2	0.293594	0.331116	CIS
ST6GALNAC5--CLCA4	0.295069	0.354948	CIS
ST6GALNAC5--SEP15	0.295069	0.354948	CIS
ST6GALNAC5--USP33	0.298295	0.407057	CIS
ST6GALNAC5--ST6GALNAC5	0.299485	0.426294	CIS
ST6GALNAC5--PIGK	0.299485	0.426294	CIS
ST6GALNAC5--AK5	0.299485	0.426294	CIS
ST6GALNAC5--IFI44L	0.296364	0.375860	CIS
ST6GALNAC5--ZZZ3	0.298295	0.407057	CIS
ST6GALNAC5--FAM73A	0.298295	0.407057	CIS
ST6GALNAC5--GIPC2	0.298295	0.407057	CIS
ST6GALNAC5--LPPR5	0.296403	0.376502	CIS
ST6GALNAC5--FUBP1	0.298295	0.407057	CIS
ST6GALNAC5--ELTD1	0.296364	0.375860	CIS
ST6GALNAC5--NEXN	0.298295	0.407057	CIS
ST6GALNAC5--FCGR1B	0.291956	0.304650	CIS
ST6GALNAC5--HS2ST1	0.295069	0.354948	CIS
ST6GALNAC5--SLC35A3	0.300668	0.445412	CIS
ST6GALNAC5--SNX7	0.296403	0.376502	CIS
ST6GALNAC5--COL24A1	0.298927	0.417283	CIS
ST6GALNAC5--BTBD8	0.287233	0.228328	CIS
ST6GALNAC5--BRDT	0.287233	0.228328	CIS
ST6GALNAC5--COL11A1	0.295633	0.364050	CIS
ST6GALNAC5--ARHGAP29	0.290611	0.282908	CIS
ST6GALNAC5--LEPR	0.300822	0.447895	CIS
ST6GALNAC5--CDC14A	0.300668	0.445412	CIS
ST6GALNAC5--PTGFR	0.298295	0.407057	CIS
ST6GALNAC5--DPYD	0.292945	0.320628	CIS
ST6GALNAC5--VAV3	0.291874	0.303325	CIS
ST6GALNAC5--TRIM33	0.287905	0.239189	CIS
ST6GALNAC5--C1orf52	0.301207	0.454113	CIS
PIGK--PIGK	0.299485	0.426294	CIS
PIGK--C1orf52	0.301207	0.454113	CIS
PIGK--CLCA2	0.298927	0.417283	CIS
PIGK--ZZZ3	0.298295	0.407057	CIS
PIGK--WDR63	0.301207	0.454113	CIS
PIGK--AK5	0.299485	0.426294	CIS
PIGK--MCOLN2	0.301207	0.454113	CIS
PIGK--HFM1	0.290782	0.285681	CIS
PIGK--MAN1A2	0.285989	0.208233	CIS
PIGK--SLC44A3	0.297501	0.394240	CIS
PIGK--FAM73A	0.298295	0.407057	CIS
PIGK--SLC25A24	0.291874	0.303325	CIS
PIGK--PRKACB	0.296211	0.373386	CIS
PIGK--WARS2	0.286298	0.213222	CIS
PIGK--CLCA4	0.295069	0.354948	CIS
PIGK--LRRC8D	0.292662	0.316059	CIS
PIGK--RPAP2	0.287233	0.228328	CIS
PIGK--CDC7	0.290782	0.285681	CIS
PIGK--EVI5	0.293836	0.335019	CIS
PIGK--COL24A1	0.298927	0.417283	CIS
PIGK--BCL10	0.301207	0.454113	CIS
PIGK--USP33	0.298295	0.407057	CIS
PIGK--TRIM33	0.287095	0.226098	CIS
AK5--AK5	0.299485	0.426294	CIS
AK5--SYT6	0.287095	0.226098	CIS
AK5--FRRS1	0.300668	0.445412	CIS
AK5--ZZZ3	0.298295	0.407057	CIS
AK5--GBP7	0.297912	0.400883	CIS
AK5--TTLL7	0.296211	0.373386	CIS
AK5--USP33	0.298295	0.407057	CIS
AK5--ABCA4	0.290611	0.282908	CIS
AK5--CLCA1	0.298927	0.417283	CIS
AK5--PTBP2	0.292945	0.320628	CIS
AK5--NEXN	0.298295	0.407057	CIS
AK5--ARHGAP29	0.290611	0.282908	CIS
AK5--RPAP2	0.287233	0.228328	CIS
AK5--FAM73A	0.298295	0.407057	CIS
AK5--ELTD1	0.296364	0.375860	CIS
AK5--FAM102B	0.295838	0.367358	CIS
AK5--EVI5	0.287233	0.228328	CIS
AK5--BRDT	0.287233	0.228328	CIS
AK5--HS2ST1	0.295069	0.354948	CIS
AK5--NTNG1	0.290530	0.281601	CIS
AK5--GBP6	0.297912	0.400883	CIS
AK5--HFM1	0.290782	0.285681	CIS
AK5--LPPR5	0.296403	0.376502	CIS
AK5--FUBP1	0.298295	0.407057	CIS
AK5--DBT	0.300668	0.445412	CIS
AK5--SLC35A3	0.300668	0.445412	CIS
AK5--DNAJB4	0.298295	0.407057	CIS
AK5--CLCA2	0.298927	0.417283	CIS
AK5--DPYD	0.296276	0.374438	CIS
AK5--AGL	0.300668	0.445412	CIS
AK5--COL24A1	0.298927	0.417283	CIS
AK5--MCOLN2	0.301207	0.454113	CIS
AK5--PTGFRN	0.285989	0.208233	CIS
AK5--GIPC2	0.298295	0.407057	CIS
AK5--DDAH1	0.301207	0.454113	CIS
AK5--GSTM4	0.291358	0.294987	CIS
AK5--GSTM2	0.291358	0.294987	CIS
AK5--KCND3	0.289749	0.268979	CIS
AK5--ALG14	0.297501	0.394240	CIS
AK5--HAO2	0.286298	0.213222	CIS
AK5--WDR63	0.301207	0.454113	CIS
AK5--CD58	0.285989	0.208233	CIS
AK5--PRKACB	0.296211	0.373386	CIS
AK5--TGFBR3	0.287233	0.228328	CIS
AK5--PALMD	0.300668	0.445412	CIS
AK5--PTGFR	0.296364	0.375860	CIS
AK5--NOTCH2	0.291956	0.304650	CIS
AK5--BCL10	0.301207	0.454113	CIS
AK5--FCGR1B	0.291956	0.304650	CIS
AK5--HIPK1	0.287095	0.226098	CIS
AK5--BCAR3	0.289455	0.264242	CIS
ZZZ3--ZZZ3	0.297109	0.387897	CIS
ZZZ3--COL24A1	0.297739	0.398082	CIS
ZZZ3--LPAR3	0.300009	0.434765	CIS
ZZZ3--USP33	0.297109	0.387897	CIS
ZZZ3--FAM73A	0.297109	0.387897	CIS
ZZZ3--GBP2	0.296728	0.381747	CIS
ZZZ3--DPYD	0.291781	0.301812	CIS
ZZZ3--FAM102B	0.294661	0.348356	CIS
ZZZ3--BCAR3	0.289455	0.264242	CIS
ZZZ3--OLFM3	0.290542	0.281789	CIS
ZZZ3--HBXIP	0.290200	0.276272	CIS
ZZZ3--FUBP1	0.297109	0.387897	CIS
ZZZ3--GIPC2	0.297109	0.387897	CIS
ZZZ3--LPPR5	0.295225	0.357463	CIS
ZZZ3--TTLL7	0.295033	0.354359	CIS
ZZZ3--ELTD1	0.295186	0.356824	CIS
ZZZ3--NEXN	0.297109	0.387897	CIS
ZZZ3--DDAH1	0.300009	0.434765	CIS
ZZZ3--VCAM1	0.296825	0.383315	CIS
ZZZ3--DPH5	0.296825	0.383315	CIS
ZZZ3--GBP7	0.296728	0.381747	CIS
ZZZ3--TRIM33	0.285953	0.207657	CIS
ZZZ3--FAM46C	0.291737	0.301110	CIS
ZZZ3--LEPR	0.299626	0.428573	CIS
ZZZ3--FNBP1L	0.289455	0.264242	CIS
ZZZ3--LRRC8B	0.291499	0.297260	CIS
ZZZ3--PRKACB	0.295033	0.354359	CIS
ZZZ3--LRRC8D	0.291499	0.297260	CIS
ZZZ3--HIAT1	0.299473	0.426099	CIS
ZZZ3--SASS6	0.299473	0.426099	CIS
USP33--USP33	0.297109	0.387897	CIS
USP33--FAM73A	0.297109	0.387897	CIS
USP33--FUBP1	0.297109	0.387897	CIS
USP33--GDAP2	0.291737	0.301110	CIS
USP33--TTLL7	0.295033	0.354359	CIS
USP33--PTGFR	0.295186	0.356824	CIS
USP33--GIPC2	0.297109	0.387897	CIS
USP33--NEXN	0.297109	0.387897	CIS
USP33--FRRS1	0.299473	0.426099	CIS
USP33--GNAI3	0.290200	0.276272	CIS
USP33--FAM40A	0.290200	0.276272	CIS
USP33--CCDC18	0.292668	0.316146	CIS
USP33--DNAJB4	0.297109	0.387897	CIS
USP33--PRKACB	0.295033	0.354359	CIS
USP33--ELTD1	0.295186	0.356824	CIS
USP33--COL24A1	0.297739	0.398082	CIS
USP33--TMEM56	0.296319	0.375130	CIS
USP33--TMEM56-RWDD3	0.296319	0.375130	CIS
USP33--SAMD13	0.295033	0.354359	CIS
USP33--RNPC3	0.293011	0.321684	CIS
USP33--AMY2B	0.293011	0.321684	CIS
USP33--BCL10	0.300009	0.434765	CIS
USP33--MCOLN2	0.300009	0.434765	CIS
USP33--PKN2	0.296728	0.381747	CIS
FAM73A--RPL5	0.292668	0.316146	CIS
FAM73A--FAM69A	0.292668	0.316146	CIS
FAM73A--FAM73A	0.297109	0.387897	CIS
FAM73A--FUBP1	0.297109	0.387897	CIS
FAM73A--CTBS	0.300009	0.434765	CIS
FAM73A--IFI44L	0.295186	0.356824	CIS
FAM73A--S1PR1	0.296825	0.383315	CIS
FAM73A--LPPR5	0.295225	0.357463	CIS
FAM73A--COL11A1	0.294458	0.345061	CIS
FAM73A--NEXN	0.297109	0.387897	CIS
FAM73A--FCGR1B	0.290796	0.285897	CIS
FAM73A--HAO2	0.285160	0.194832	CIS
FAM73A--DNAJB4	0.297109	0.387897	CIS
FAM73A--LEPR	0.299626	0.428573	CIS
FAM73A--DPYD	0.291781	0.301812	CIS
FAM73A--GIPC2	0.297109	0.387897	CIS
FAM73A--GBP5	0.296728	0.381747	CIS
FAM73A--BCL10	0.300009	0.434765	CIS
FAM73A--ALG14	0.296319	0.375130	CIS
FAM73A--RPAP2	0.286091	0.209878	CIS
FAM73A--LRRC8B	0.291499	0.297260	CIS
FAM73A--COL24A1	0.297739	0.398082	CIS
FAM73A--IFI44	0.295186	0.356824	CIS
FAM73A--PKN2	0.296728	0.381747	CIS
FAM73A--LPHN2	0.295503	0.361957	CIS
FAM73A--NTNG1	0.289375	0.262940	CIS
FAM73A--TTLL7	0.295033	0.354359	CIS
