#Edge	Score	Prob	Cis/Trans	Collisions
HIAT1--MAN1A2	0.28711899	0.22649031	CIS	NaN
HIAT1--DPH5	0.29918724	0.42148082	CIS	NaN
HIAT1--SLC30A7	0.29918724	0.42148082	CIS	NaN
HIAT1--COL11A1	0.29680083	0.38292284	CIS	NaN
SASS6--DPH5	0.29918724	0.42148082	CIS	NaN
SASS6--SASS6	0.30185631	0.46460598	CIS	NaN
SASS6--SLC30A7	0.29918724	0.42148082	CIS	NaN
SASS6--DBT	0.30185631	0.46460598	CIS	NaN
SASS6--CCDC76	0.30185631	0.46460598	CIS	NaN
SASS6--CDC14A	0.30185631	0.46460598	CIS	NaN
SASS6--COL11A1	0.29680083	0.38292284	CIS	NaN
SASS6--RTCD1	0.30185631	0.46460598	CIS	NaN
SASS6--SYT6	0.28822904	0.24442569	CIS	NaN
SASS6--FCGR1B	0.29310991	0.32328746	CIS	NaN
SASS6--OLFM3	0.29285368	0.31914749	CIS	NaN
SASS6--TSHB	0.28904243	0.25756793	CIS	NaN
SASS6--LRRC39	0.30185631	0.46460598	CIS	NaN
CCDC76--COL11A1	0.29680083	0.38292284	CIS	NaN
CCDC76--CCDC76	0.30185631	0.46460598	CIS	NaN
CCDC76--LRRC39	0.30185631	0.46460598	CIS	NaN
CCDC76--DBT	0.30185631	0.46460598	CIS	NaN
CCDC76--RTCD1	0.30185631	0.46460598	CIS	NaN
CCDC76--CDC14A	0.30185631	0.46460598	CIS	NaN
CCDC76--OLFM3	0.29285368	0.31914749	CIS	NaN
CCDC76--SLC30A7	0.29918724	0.42148082	CIS	NaN
CCDC76--FAM102B	0.29700638	0.38624398	CIS	NaN
LRRC39--COL11A1	0.29680083	0.38292284	CIS	NaN
LRRC39--LRRC39	0.30185631	0.46460598	CIS	NaN
LRRC39--DBT	0.30185631	0.46460598	CIS	NaN
LRRC39--SLC30A7	0.29918724	0.42148082	CIS	NaN
LRRC39--FAM102B	0.29700638	0.38624398	CIS	NaN
LRRC39--CDC14A	0.30185631	0.46460598	CIS	NaN
LRRC39--KCND3	0.29089347	0.28747575	CIS	NaN
DBT--DBT	0.30185631	0.46460598	CIS	NaN
DBT--CDC14A	0.30185631	0.46460598	CIS	NaN
DBT--NTNG1	0.29167776	0.30014776	CIS	NaN
DBT--SLC30A7	0.29918724	0.42148082	CIS	NaN
DBT--TRIM33	0.28822904	0.24442569	CIS	NaN
DBT--DPH5	0.29918724	0.42148082	CIS	NaN
DBT--COL11A1	0.29680083	0.38292284	CIS	NaN
DBT--FAM72B	0.29310991	0.32328746	CIS	NaN
DBT--FCGR1B	0.29310991	0.32328746	CIS	NaN
DBT--SPAG17	0.29405897	0.33862172	CIS	NaN
DBT--RTCD1	0.30185631	0.46460598	CIS	NaN
DBT--MAN1A2	0.28711899	0.22649031	CIS	NaN
DBT--VCAM1	0.29918724	0.42148082	CIS	NaN
RTCD1--SLC30A7	0.29918724	0.42148082	CIS	NaN
RTCD1--NTNG1	0.29167776	0.30014776	CIS	NaN
RTCD1--CDC14A	0.30185631	0.46460598	CIS	NaN
CDC14A--VCAM1	0.29918724	0.42148082	CIS	NaN
CDC14A--CDC14A	0.30185631	0.46460598	CIS	NaN
CDC14A--MAN1A2	0.28711899	0.22649031	CIS	NaN
CDC14A--DPH5	0.29918724	0.42148082	CIS	NaN
CDC14A--SLC30A7	0.29918724	0.42148082	CIS	NaN
CDC14A--FCGR1B	0.29310991	0.32328746	CIS	NaN
CDC14A--NOTCH2	0.29310991	0.32328746	CIS	NaN
CDC14A--MAB21L3	0.29092586	0.28799918	CIS	NaN
CDC14A--CD58	0.28711899	0.22649031	CIS	NaN
CDC14A--SYT6	0.28822904	0.24442569	CIS	NaN
CDC14A--NTNG1	0.29167776	0.30014776	CIS	NaN
CDC14A--GPSM2	0.29700638	0.38624398	CIS	NaN
CDC14A--SLC25A24	0.29302758	0.32195735	CIS	NaN
CDC14A--COL11A1	0.29680083	0.38292284	CIS	NaN
CDC14A--GPR61	0.29250948	0.31358617	CIS	NaN
CDC14A--GPR88	0.29918724	0.42148082	CIS	NaN
CDC14A--NHLH2	0.29092586	0.28799918	CIS	NaN
GPR88--GPR88	0.29654176	0.37873698	CIS	NaN
GPR88--NTNG1	0.28909868	0.25847677	CIS	NaN
GPR88--SLC30A7	0.29654176	0.37873698	CIS	NaN
VCAM1--DPH5	0.29654176	0.37873698	CIS	NaN
VCAM1--VCAM1	0.29654176	0.37873698	CIS	NaN
VCAM1--COL11A1	0.29417645	0.34051994	CIS	NaN
VCAM1--SLC30A7	0.29654176	0.37873698	CIS	NaN
VCAM1--GNAT2	0.28992305	0.27179636	CIS	NaN
VCAM1--RNPC3	0.29273099	0.31716521	CIS	NaN
VCAM1--DENND2C	0.28648665	0.21627345	CIS	NaN
EXTL2--SLC30A7	0.29654176	0.37873698	CIS	NaN
SLC30A7--CSF1	0.28992305	0.27179636	CIS	NaN
SLC30A7--SLC30A7	0.29654176	0.37873698	CIS	NaN
SLC30A7--COL11A1	0.29417645	0.34051994	CIS	NaN
SLC30A7--DPH5	0.29654176	0.37873698	CIS	NaN
SLC30A7--OLFM3	0.29026420	0.27730850	CIS	NaN
SLC30A7--TSPAN2	0.28648665	0.21627345	CIS	NaN
SLC30A7--NOTCH2	0.29051817	0.28141187	CIS	NaN
SLC30A7--TBX15	0.28488742	0.19043417	CIS	NaN
SLC30A7--AMY2A	0.29273099	0.31716521	CIS	NaN
SLC30A7--KCND3	0.28832132	0.24591681	CIS	NaN
SLC30A7--NTNG1	0.28909868	0.25847677	CIS	NaN
SLC30A7--MAN1A2	0.29145883	0.29661054	CIS	NaN
DPH5--NTNG1	0.28909868	0.25847677	CIS	NaN
DPH5--DPH5	0.29654176	0.37873698	CIS	NaN
DPH5--NOTCH2	0.29051817	0.28141187	CIS	NaN
DPH5--OLFM3	0.29026420	0.27730850	CIS	NaN
DPH5--COL11A1	0.29417645	0.34051994	CIS	NaN
DPH5--S1PR1	0.29654176	0.37873698	CIS	NaN
DPH5--FAM19A3	0.28901881	0.25718629	CIS	NaN
DPH5--RNPC3	0.29273099	0.31716521	CIS	NaN
DPH5--AMY2B	0.29273099	0.31716521	CIS	NaN
DPH5--KCNA2	0.29214813	0.30774771	CIS	NaN
DPH5--PTGFRN	0.28458022	0.18547062	CIS	NaN
S1PR1--S1PR1	0.29654176	0.37873698	CIS	NaN
S1PR1--OLFM3	0.29026420	0.27730850	CIS	NaN
S1PR1--FAM72B	0.29051817	0.28141187	CIS	NaN
OLFM3--OLFM3	0.28411954	0.17802719	CIS	NaN
OLFM3--SPAG17	0.28528888	0.19692061	CIS	NaN
OLFM3--MAGI3	0.27963282	0.10553390	CIS	NaN
OLFM3--WARS2	0.27885658	0.09299191	CIS	NaN
OLFM3--COL11A1	0.28794897	0.23990048	CIS	NaN
OLFM3--RNPC3	0.28653411	0.21704016	CIS	NaN
OLFM3--PTPN22	0.27963282	0.10553390	CIS	NaN
OLFM3--WDR47	0.28814839	0.24312258	CIS	NaN
OLFM3--NTNG1	0.28297869	0.15959411	CIS	NaN
OLFM3--SLC16A1	0.28290051	0.15833095	CIS	NaN
COL11A1--AMY2A	0.29039608	0.27943928	CIS	NaN
COL11A1--COL11A1	0.29183001	0.30260772	CIS	NaN
COL11A1--FCGR1B	0.28820090	0.24397112	CIS	NaN
COL11A1--NTNG1	0.28679274	0.22121896	CIS	NaN
COL11A1--NRAS	0.28420155	0.17935226	CIS	NaN
COL11A1--TSPAN2	0.28420155	0.17935226	CIS	NaN
COL11A1--MAB21L3	0.28605344	0.20927385	CIS	NaN
COL11A1--NOTCH2	0.28820090	0.24397112	CIS	NaN
COL11A1--PHTF1	0.28340178	0.16643012	CIS	NaN
COL11A1--RSBN1	0.28340178	0.16643012	CIS	NaN
COL11A1--MAN1A2	0.28913407	0.25904856	CIS	NaN
COL11A1--FAM102B	0.29203212	0.30587325	CIS	NaN
COL11A1--VTCN1	0.28231032	0.14879513	CIS	NaN
COL11A1--GNAI3	0.28761053	0.23443230	CIS	NaN
RNPC3--RNPC3	0.28896920	0.25638468	CIS	NaN
RNPC3--AMY2B	0.28896920	0.25638468	CIS	NaN
RNPC3--FAM102B	0.29059719	0.28268876	CIS	NaN
RNPC3--SYPL2	0.28619734	0.21159885	CIS	NaN
RNPC3--PTGFRN	0.28092317	0.12638246	CIS	NaN
AMY2B--AMY2B	0.28896920	0.25638468	CIS	NaN
AMY2B--SYPL2	0.28619734	0.21159885	CIS	NaN
AMY2B--PTGFRN	0.28092317	0.12638246	CIS	NaN
AMY2B--AMY2A	0.28896920	0.25638468	CIS	NaN
AMY2A--AMY2A	0.28896920	0.25638468	CIS	NaN
AMY2A--AMY1A	0.28896920	0.25638468	CIS	NaN
AMY2A--SYCP1	0.28280510	0.15678945	CIS	NaN
PRMT6--STXBP3	0.28699136	0.22442811	CIS	NaN
PRMT6--NTNG1	0.28184242	0.14123504	CIS	NaN
PRMT6--PRMT6	0.28184242	0.14123504	CIS	NaN
NTNG1--VAV3	0.28314673	0.16230922	CIS	NaN
NTNG1--NTNG1	0.28184242	0.14123504	CIS	NaN
NTNG1--FCGR1B	0.28322628	0.16359448	CIS	NaN
NTNG1--DENND2C	0.27929595	0.10009100	CIS	NaN
NTNG1--GSTM4	0.28264610	0.15422031	CIS	NaN
NTNG1--RHOC	0.28176455	0.13997695	CIS	NaN
NTNG1--PPM1J	0.28176455	0.13997695	CIS	NaN
NTNG1--SLC25A24	0.28314673	0.16230922	CIS	NaN
NTNG1--CLCC1	0.28699136	0.22442811	CIS	NaN
NTNG1--STXBP3	0.28699136	0.22442811	CIS	NaN
NTNG1--RAP1A	0.28108458	0.12899033	CIS	NaN
NTNG1--NOTCH2	0.28322628	0.16359448	CIS	NaN
NTNG1--AMPD1	0.27929595	0.10009100	CIS	NaN
NTNG1--LEPR	0.29182685	0.30255669	CIS	NaN
NTNG1--PRPF38B	0.28699136	0.22442811	CIS	NaN
NTNG1--TSPAN2	0.27929595	0.10009100	CIS	NaN
NTNG1--HAO2	0.27773686	0.07490028	CIS	NaN
NTNG1--TBX15	0.27773686	0.07490028	CIS	NaN
NTNG1--WARS2	0.27773686	0.07490028	CIS	NaN
NTNG1--SLC22A15	0.28111588	0.12949611	CIS	NaN
NTNG1--FAM102B	0.28699136	0.22442811	CIS	NaN
NTNG1--GDAP2	0.28414333	0.17841167	CIS	NaN
NTNG1--GNAT2	0.28264610	0.15422031	CIS	NaN
NTNG1--TRIM33	0.27929595	0.10009100	CIS	NaN
NTNG1--SARS	0.28699136	0.22442811	CIS	NaN
NTNG1--NBPF4	0.28314673	0.16230922	CIS	NaN
NTNG1--RSBN1	0.27850999	0.08739191	CIS	NaN
NTNG1--SPAG17	0.28414333	0.17841167	CIS	NaN
NTNG1--KIAA1324	0.28699136	0.22442811	CIS	NaN
NTNG1--TRIM45	0.27743737	0.07006132	CIS	NaN
NTNG1--HENMT1	0.28699136	0.22442811	CIS	NaN
NTNG1--MAGI3	0.27850999	0.08739191	CIS	NaN
NTNG1--CD53	0.28481533	0.18926930	CIS	NaN
NTNG1--MAN1A2	0.27743737	0.07006132	CIS	NaN
NTNG1--LRIG2	0.28176455	0.13997695	CIS	NaN
NTNG1--KCND3	0.28108458	0.12899033	CIS	NaN
VAV3--VAV3	0.28445708	0.18348093	CIS	NaN
VAV3--NOTCH2	0.28453699	0.18477213	CIS	NaN
VAV3--SLC25A24	0.28445708	0.18348093	CIS	NaN
VAV3--NBPF4	0.28445708	0.18348093	CIS	NaN
VAV3--RAP1A	0.28238538	0.15000785	CIS	NaN
VAV3--FAM102B	0.28831950	0.24588730	CIS	NaN
VAV3--SARS	0.28831950	0.24588730	CIS	NaN
VAV3--MAGI3	0.27979888	0.10821692	CIS	NaN
VAV3--SLC16A4	0.28395413	0.17535458	CIS	NaN
VAV3--GPSM2	0.28831950	0.24588730	CIS	NaN
VAV3--WDR77	0.28613340	0.21056578	CIS	NaN
SLC25A24--SLC25A24	0.28445708	0.18348093	CIS	NaN
SLC25A24--CEPT1	0.28613340	0.21056578	CIS	NaN
SLC25A24--SYT6	0.27979888	0.10821692	CIS	NaN
SLC25A24--FAM102B	0.28831950	0.24588730	CIS	NaN
SLC25A24--PSMA5	0.28831950	0.24588730	CIS	NaN
SLC25A24--PRPF38B	0.28831950	0.24588730	CIS	NaN
SLC25A24--CD101	0.27872130	0.09080612	CIS	NaN
SLC25A24--GPSM2	0.28831950	0.24588730	CIS	NaN
SLC25A24--AKNAD1	0.28831950	0.24588730	CIS	NaN
SLC25A24--IGSF3	0.27872130	0.09080612	CIS	NaN
SLC25A24--FNDC7	0.28831950	0.24588730	CIS	NaN
SLC25A24--MAGI3	0.27979888	0.10821692	CIS	NaN
SLC25A24--SORT1	0.28831950	0.24588730	CIS	NaN
SLC25A24--NBPF6	0.28445708	0.18348093	CIS	NaN
SLC25A24--NBPF4	0.28445708	0.18348093	CIS	NaN
SLC25A24--CELSR2	0.28831950	0.24588730	CIS	NaN
SLC25A24--GNAI3	0.28395413	0.17535458	CIS	NaN
SLC25A24--FCGR1B	0.28453699	0.18477213	CIS	NaN
SLC25A24--MAB21L3	0.28241683	0.15051597	CIS	NaN
NBPF4--FAM102B	0.28831950	0.24588730	CIS	NaN
NBPF4--NBPF6	0.28445708	0.18348093	CIS	NaN
NBPF4--NBPF4	0.28445708	0.18348093	CIS	NaN
NBPF4--WDR77	0.28613340	0.21056578	CIS	NaN
NBPF4--STXBP3	0.28831950	0.24588730	CIS	NaN
NBPF4--AKNAD1	0.28831950	0.24588730	CIS	NaN
NBPF4--AHCYL1	0.28395413	0.17535458	CIS	NaN
NBPF4--WDR47	0.28831950	0.24588730	CIS	NaN
NBPF4--HENMT1	0.28831950	0.24588730	CIS	NaN
NBPF4--FNDC7	0.28831950	0.24588730	CIS	NaN
NBPF6--NBPF6	0.28445708	0.18348093	CIS	NaN
NBPF6--PROK1	0.28395413	0.17535458	CIS	NaN
NBPF6--FAM102B	0.28831950	0.24588730	CIS	NaN
NBPF6--AKNAD1	0.28831950	0.24588730	CIS	NaN
NBPF6--PSRC1	0.28831950	0.24588730	CIS	NaN
NBPF6--MYBPHL	0.28831950	0.24588730	CIS	NaN
NBPF6--FCGR1B	0.28453699	0.18477213	CIS	NaN
NBPF6--HENMT1	0.28831950	0.24588730	CIS	NaN
NBPF6--CLCC1	0.28831950	0.24588730	CIS	NaN
NBPF6--STXBP3	0.28831950	0.24588730	CIS	NaN
NBPF6--PRPF38B	0.28831950	0.24588730	CIS	NaN
NBPF6--KIAA1324	0.28831950	0.24588730	CIS	NaN
NBPF6--WDR47	0.28831950	0.24588730	CIS	NaN
FAM102B--FAM102B	0.29223436	0.30914103	CIS	NaN
FAM102B--STXBP3	0.29223436	0.30914103	CIS	NaN
FAM102B--PRPF38B	0.29223436	0.30914103	CIS	NaN
FAM102B--AKNAD1	0.29223436	0.30914103	CIS	NaN
FAM102B--SORT1	0.29223436	0.30914103	CIS	NaN
FAM102B--WDR47	0.29223436	0.30914103	CIS	NaN
FAM102B--HENMT1	0.29223436	0.30914103	CIS	NaN
FAM102B--TSPAN2	0.28439837	0.18253242	CIS	NaN
FAM102B--GPSM2	0.29223436	0.30914103	CIS	NaN
FAM102B--RSBN1	0.28359805	0.16960133	CIS	NaN
FAM102B--KIAA1324	0.29223436	0.30914103	CIS	NaN
FAM102B--SARS	0.29223436	0.30914103	CIS	NaN
FAM102B--GSTM4	0.28780972	0.23765061	CIS	NaN
FAM102B--GSTM2	0.28780972	0.23765061	CIS	NaN
FAM102B--NBPF7	0.28840050	0.24719603	CIS	NaN
FAM102B--CLCC1	0.29223436	0.30914103	CIS	NaN
FAM102B--DENND2C	0.28439837	0.18253242	CIS	NaN
FAM102B--CAPZA1	0.28691207	0.22314704	CIS	NaN
FAM102B--MOV10	0.28691207	0.22314704	CIS	NaN
FAM102B--MAN1A2	0.28250584	0.15195413	CIS	NaN
FAM102B--MAGI3	0.28359805	0.16960133	CIS	NaN
FAM102B--C1orf194	0.29223436	0.30914103	CIS	NaN
FAM102B--SYPL2	0.28780972	0.23765061	CIS	NaN
FAM102B--CD101	0.28250584	0.15195413	CIS	NaN
FAM102B--GSTM1	0.28780972	0.23765061	CIS	NaN
FAM102B--RAP1A	0.28621967	0.21195971	CIS	NaN
FAM102B--FNDC7	0.29223436	0.30914103	CIS	NaN
FAM102B--GNAI3	0.28780972	0.23765061	CIS	NaN
FAM102B--SLC22A15	0.28625155	0.21247473	CIS	NaN
FAM102B--AHCYL1	0.28780972	0.23765061	CIS	NaN
HENMT1--CHI3L2	0.29001858	0.27333991	CIS	NaN
HENMT1--STXBP3	0.29223436	0.30914103	CIS	NaN
HENMT1--HENMT1	0.29223436	0.30914103	CIS	NaN
HENMT1--GPSM2	0.29223436	0.30914103	CIS	NaN
HENMT1--FNDC7	0.29223436	0.30914103	CIS	NaN
HENMT1--WDR47	0.29223436	0.30914103	CIS	NaN
HENMT1--AKNAD1	0.29223436	0.30914103	CIS	NaN
HENMT1--PRPF38B	0.29223436	0.30914103	CIS	NaN
PRPF38B--CLCC1	0.29223436	0.30914103	CIS	NaN
PRPF38B--WDR47	0.29223436	0.30914103	CIS	NaN
PRPF38B--CD53	0.29001858	0.27333991	CIS	NaN
PRPF38B--PRPF38B	0.29223436	0.30914103	CIS	NaN
PRPF38B--FNDC7	0.29223436	0.30914103	CIS	NaN
PRPF38B--KIAA1324	0.29223436	0.30914103	CIS	NaN
PRPF38B--STXBP3	0.29223436	0.30914103	CIS	NaN
PRPF38B--CELSR2	0.29223436	0.30914103	CIS	NaN
PRPF38B--AKNAD1	0.29223436	0.30914103	CIS	NaN
PRPF38B--GPSM2	0.29223436	0.30914103	CIS	NaN
PRPF38B--SYT6	0.28359805	0.16960133	CIS	NaN
PRPF38B--SARS	0.29223436	0.30914103	CIS	NaN
PRPF38B--FCGR1B	0.28840050	0.24719603	CIS	NaN
FNDC7--FNDC7	0.29223436	0.30914103	CIS	NaN
FNDC7--WDR47	0.29223436	0.30914103	CIS	NaN
FNDC7--STXBP3	0.29223436	0.30914103	CIS	NaN
FNDC7--PSMA5	0.29223436	0.30914103	CIS	NaN
FNDC7--AKNAD1	0.29223436	0.30914103	CIS	NaN
FNDC7--CLCC1	0.29223436	0.30914103	CIS	NaN
FNDC7--HIPK1	0.28359805	0.16960133	CIS	NaN
FNDC7--GPSM2	0.29223436	0.30914103	CIS	NaN
FNDC7--SYPL2	0.28780972	0.23765061	CIS	NaN
STXBP3--STXBP3	0.29223436	0.30914103	CIS	NaN
STXBP3--AKNAD1	0.29223436	0.30914103	CIS	NaN
STXBP3--C1orf194	0.29223436	0.30914103	CIS	NaN
STXBP3--DENND2C	0.28439837	0.18253242	CIS	NaN
STXBP3--KCND3	0.28621967	0.21195971	CIS	NaN
STXBP3--GPSM2	0.29223436	0.30914103	CIS	NaN
STXBP3--WDR47	0.29223436	0.30914103	CIS	NaN
STXBP3--KIAA1324	0.29223436	0.30914103	CIS	NaN
STXBP3--GNAI3	0.28780972	0.23765061	CIS	NaN
STXBP3--GSTM4	0.28780972	0.23765061	CIS	NaN
STXBP3--GSTM2	0.28780972	0.23765061	CIS	NaN
STXBP3--CLCC1	0.29223436	0.30914103	CIS	NaN
STXBP3--SORT1	0.29223436	0.30914103	CIS	NaN
STXBP3--NOTCH2	0.28840050	0.24719603	CIS	NaN
STXBP3--FCGR1B	0.28840050	0.24719603	CIS	NaN
STXBP3--MYBPHL	0.29223436	0.30914103	CIS	NaN
STXBP3--SYPL2	0.28780972	0.23765061	CIS	NaN
STXBP3--SLC6A17	0.28780972	0.23765061	CIS	NaN
STXBP3--WARS2	0.28281080	0.15688149	CIS	NaN
STXBP3--GPR61	0.28780972	0.23765061	CIS	NaN
STXBP3--AHCYL1	0.28780972	0.23765061	CIS	NaN
AKNAD1--FAM40A	0.28780972	0.23765061	CIS	NaN
AKNAD1--AKNAD1	0.29223436	0.30914103	CIS	NaN
AKNAD1--WDR47	0.29223436	0.30914103	CIS	NaN
AKNAD1--GPSM2	0.29223436	0.30914103	CIS	NaN
AKNAD1--CLCC1	0.29223436	0.30914103	CIS	NaN
AKNAD1--NOTCH2	0.28840050	0.24719603	CIS	NaN
AKNAD1--GNAI3	0.28780972	0.23765061	CIS	NaN
AKNAD1--RBM15	0.28780972	0.23765061	CIS	NaN
GPSM2--GPSM2	0.29223436	0.30914103	CIS	NaN
GPSM2--C1orf194	0.29223436	0.30914103	CIS	NaN
GPSM2--CLCC1	0.29223436	0.30914103	CIS	NaN
GPSM2--WDR47	0.29223436	0.30914103	CIS	NaN
GPSM2--CELSR2	0.29223436	0.30914103	CIS	NaN
GPSM2--AMIGO1	0.28780972	0.23765061	CIS	NaN
GPSM2--KIAA1324	0.29223436	0.30914103	CIS	NaN
GPSM2--SORT1	0.29223436	0.30914103	CIS	NaN
GPSM2--SARS	0.29223436	0.30914103	CIS	NaN
GPSM2--TAF13	0.29223436	0.30914103	CIS	NaN
GPSM2--RAP1A	0.28621967	0.21195971	CIS	NaN
GPSM2--CHI3L2	0.29001858	0.27333991	CIS	NaN
GPSM2--TMEM167B	0.29223436	0.30914103	CIS	NaN
GPSM2--KCND3	0.28621967	0.21195971	CIS	NaN
GPSM2--CAPZA1	0.28691207	0.22314704	CIS	NaN
GPSM2--SYPL2	0.28780972	0.23765061	CIS	NaN
CLCC1--SYPL2	0.28780972	0.23765061	CIS	NaN
CLCC1--CLCC1	0.29223436	0.30914103	CIS	NaN
CLCC1--SORT1	0.29223436	0.30914103	CIS	NaN
CLCC1--WDR47	0.29223436	0.30914103	CIS	NaN
CLCC1--C1orf194	0.29223436	0.30914103	CIS	NaN
CLCC1--FAM40A	0.28780972	0.23765061	CIS	NaN
CLCC1--ATXN7L2	0.28780972	0.23765061	CIS	NaN
CLCC1--GNAI3	0.28780972	0.23765061	CIS	NaN
CLCC1--SARS	0.29223436	0.30914103	CIS	NaN
CLCC1--KIAA1324	0.29223436	0.30914103	CIS	NaN
CLCC1--GNAT2	0.28780972	0.23765061	CIS	NaN
CLCC1--AMPD2	0.28780972	0.23765061	CIS	NaN
CLCC1--CELSR2	0.29223436	0.30914103	CIS	NaN
CLCC1--KCNA2	0.29001858	0.27333991	CIS	NaN
CLCC1--EPS8L3	0.28780972	0.23765061	CIS	NaN
CLCC1--WARS2	0.28281080	0.15688149	CIS	NaN
CLCC1--CYB561D1	0.28780972	0.23765061	CIS	NaN
CLCC1--GSTM3	0.28780972	0.23765061	CIS	NaN
WDR47--WDR47	0.29223436	0.30914103	CIS	NaN
WDR47--WARS2	0.28281080	0.15688149	CIS	NaN
WDR47--FAM40A	0.28780972	0.23765061	CIS	NaN
WDR47--SORT1	0.29223436	0.30914103	CIS	NaN
WDR47--SYPL2	0.28780972	0.23765061	CIS	NaN
WDR47--CYB561D1	0.28780972	0.23765061	CIS	NaN
WDR47--ATXN7L2	0.28780972	0.23765061	CIS	NaN
WDR47--C1orf194	0.29223436	0.30914103	CIS	NaN
WDR47--SARS	0.29223436	0.30914103	CIS	NaN
WDR47--GSTM3	0.28780972	0.23765061	CIS	NaN
WDR47--KIAA1324	0.29223436	0.30914103	CIS	NaN
WDR47--CEPT1	0.29001858	0.27333991	CIS	NaN
WDR47--GNAT2	0.28780972	0.23765061	CIS	NaN
WDR47--MYBPHL	0.29223436	0.30914103	CIS	NaN
WDR47--TMEM167B	0.29223436	0.30914103	CIS	NaN
WDR47--TAF13	0.29223436	0.30914103	CIS	NaN
WDR47--GNAI3	0.28780972	0.23765061	CIS	NaN
WDR47--CELSR2	0.29223436	0.30914103	CIS	NaN
WDR47--KCNA3	0.29001858	0.27333991	CIS	NaN
WDR47--AMPD2	0.28780972	0.23765061	CIS	NaN
WDR47--GSTM1	0.28780972	0.23765061	CIS	NaN
WDR47--AMIGO1	0.28780972	0.23765061	CIS	NaN
WDR47--PSMA5	0.29223436	0.30914103	CIS	NaN
TAF13--PSMA5	0.29223436	0.30914103	CIS	NaN
TAF13--KIAA1324	0.29223436	0.30914103	CIS	NaN
TAF13--CD53	0.29001858	0.27333991	CIS	NaN
TAF13--SORT1	0.29223436	0.30914103	CIS	NaN
TAF13--TMEM167B	0.29223436	0.30914103	CIS	NaN
TAF13--KCNA2	0.29001858	0.27333991	CIS	NaN
TAF13--SARS	0.29223436	0.30914103	CIS	NaN
TAF13--ATXN7L2	0.28780972	0.23765061	CIS	NaN
TMEM167B--GPR61	0.28780972	0.23765061	CIS	NaN
TMEM167B--SORT1	0.29223436	0.30914103	CIS	NaN
TMEM167B--SARS	0.29223436	0.30914103	CIS	NaN
TMEM167B--C1orf194	0.29223436	0.30914103	CIS	NaN
TMEM167B--SYPL2	0.28780972	0.23765061	CIS	NaN
TMEM167B--AHCYL1	0.28780972	0.23765061	CIS	NaN
TMEM167B--NHLH2	0.28625155	0.21247473	CIS	NaN
C1orf194--SORT1	0.29223436	0.30914103	CIS	NaN
C1orf194--SARS	0.29223436	0.30914103	CIS	NaN
C1orf194--GSTM1	0.28780972	0.23765061	CIS	NaN
C1orf194--KIAA1324	0.29223436	0.30914103	CIS	NaN
C1orf194--AMIGO1	0.28780972	0.23765061	CIS	NaN
C1orf194--C1orf194	0.29223436	0.30914103	CIS	NaN
C1orf194--WNT2B	0.28691207	0.22314704	CIS	NaN
C1orf194--AHCYL1	0.28780972	0.23765061	CIS	NaN
C1orf194--SYPL2	0.28780972	0.23765061	CIS	NaN
KIAA1324--SORT1	0.29223436	0.30914103	CIS	NaN
KIAA1324--SARS	0.29223436	0.30914103	CIS	NaN
KIAA1324--AHCYL1	0.28780972	0.23765061	CIS	NaN
KIAA1324--KIAA1324	0.29223436	0.30914103	CIS	NaN
KIAA1324--CYB561D1	0.28780972	0.23765061	CIS	NaN
KIAA1324--PSMA5	0.29223436	0.30914103	CIS	NaN
KIAA1324--GSTM1	0.28780972	0.23765061	CIS	NaN
KIAA1324--SYPL2	0.28780972	0.23765061	CIS	NaN
KIAA1324--ALX3	0.28780972	0.23765061	CIS	NaN
KIAA1324--CELSR2	0.29223436	0.30914103	CIS	NaN
KIAA1324--ATXN7L2	0.28780972	0.23765061	CIS	NaN
KIAA1324--GNAI3	0.28780972	0.23765061	CIS	NaN
KIAA1324--PSRC1	0.29223436	0.30914103	CIS	NaN
KIAA1324--MYBPHL	0.29223436	0.30914103	CIS	NaN
KIAA1324--FAM40A	0.28780972	0.23765061	CIS	NaN
KIAA1324--EPS8L3	0.28780972	0.23765061	CIS	NaN
KIAA1324--UBL4B	0.28780972	0.23765061	CIS	NaN
KIAA1324--PTGFRN	0.28250584	0.15195413	CIS	NaN
KIAA1324--CD53	0.29001858	0.27333991	CIS	NaN
SARS--SARS	0.29223436	0.30914103	CIS	NaN
SARS--CELSR2	0.29223436	0.30914103	CIS	NaN
SARS--SORT1	0.29223436	0.30914103	CIS	NaN
SARS--GNAI3	0.28780972	0.23765061	CIS	NaN
SARS--MYBPHL	0.29223436	0.30914103	CIS	NaN
SARS--WDR77	0.29001858	0.27333991	CIS	NaN
SARS--FAM72B	0.28840050	0.24719603	CIS	NaN
SARS--GSTM5	0.28780972	0.23765061	CIS	NaN
SARS--SYPL2	0.28780972	0.23765061	CIS	NaN
SARS--ATXN7L2	0.28780972	0.23765061	CIS	NaN
CELSR2--FAM19A3	0.28691207	0.22314704	CIS	NaN
CELSR2--CELSR2	0.29223436	0.30914103	CIS	NaN
CELSR2--SYPL2	0.28780972	0.23765061	CIS	NaN
CELSR2--GPR61	0.28780972	0.23765061	CIS	NaN
CELSR2--PSMA5	0.29223436	0.30914103	CIS	NaN
CELSR2--SORT1	0.29223436	0.30914103	CIS	NaN
CELSR2--KCNA2	0.29001858	0.27333991	CIS	NaN
